image,survey_code,species,comments,quadrat,presabs
pic_s18_2018_ne_q06.png,s18_2018_ne,bird's-foot trefoil,Y,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,sainfoin,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,lucerne,Y,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,black medick,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,common vetch,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,black knapweed,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,yarrow,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,oxeye daisy,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,musk mallow,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,wild carrot,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,fenugreek,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,red campion,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,white campion,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,phacelia,,q06,1
pic_s18_2018_ne_q06.png,s18_2018_ne,borage,,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,alsike clover,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,crimson clover,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,red clover,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,sweet clover,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,white clover,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,bird's-foot trefoil,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,sainfoin,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,lucerne,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,black medick,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,common vetch,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,black knapweed,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,yarrow,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,oxeye daisy,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,musk mallow,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,wild carrot,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,fenugreek,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,red campion,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,white campion,NA,q06,1
pic_s19_2018_ne_q06.png,s19_2018_ne,phacelia,NA,q06,0
pic_s19_2018_ne_q06.png,s19_2018_ne,borage,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,alsike clover,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,crimson clover,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,red clover,NA,q06,1
pic_s20_2018_ne_q06.png,s20_2018_ne,sweet clover,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,white clover,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,bird's-foot trefoil,NA,q06,1
pic_s20_2018_ne_q06.png,s20_2018_ne,sainfoin,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,lucerne,NA,q06,1
pic_s20_2018_ne_q06.png,s20_2018_ne,black medick,NA,q06,1
pic_s20_2018_ne_q06.png,s20_2018_ne,common vetch,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,black knapweed,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,yarrow,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,oxeye daisy,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,musk mallow,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,wild carrot,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,fenugreek,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,red campion,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,white campion,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,phacelia,NA,q06,0
pic_s20_2018_ne_q06.png,s20_2018_ne,borage,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,alsike clover,NA,q06,1
pic_s30_2018_ne_q06.png,s30_2018_ne,crimson clover,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,red clover,NA,q06,1
pic_s30_2018_ne_q06.png,s30_2018_ne,sweet clover,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,white clover,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,bird's-foot trefoil,NA,q06,1
pic_s30_2018_ne_q06.png,s30_2018_ne,sainfoin,NA,q06,1
pic_s30_2018_ne_q06.png,s30_2018_ne,lucerne,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,black medick,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,common vetch,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,black knapweed,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,yarrow,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,oxeye daisy,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,musk mallow,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,wild carrot,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,fenugreek,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,red campion,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,white campion,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,phacelia,NA,q06,0
pic_s30_2018_ne_q06.png,s30_2018_ne,borage,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,alsike clover,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,crimson clover,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,red clover,NA,q06,1
pic_s21_2018_ne_q06.png,s21_2018_ne,sweet clover,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,white clover,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,bird's-foot trefoil,NA,q06,1
pic_s21_2018_ne_q06.png,s21_2018_ne,sainfoin,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,lucerne,NA,q06,1
pic_s21_2018_ne_q06.png,s21_2018_ne,black medick,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,common vetch,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,black knapweed,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,yarrow,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,oxeye daisy,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,musk mallow,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,wild carrot,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,fenugreek,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,red campion,NA,q06,1
pic_s21_2018_ne_q06.png,s21_2018_ne,white campion,NA,q06,1
pic_s21_2018_ne_q06.png,s21_2018_ne,phacelia,NA,q06,0
pic_s21_2018_ne_q06.png,s21_2018_ne,borage,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,alsike clover,NA,q06,1
pic_s22_2018_ne_q06.png,s22_2018_ne,crimson clover,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,red clover,NA,q06,1
pic_s22_2018_ne_q06.png,s22_2018_ne,sweet clover,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,white clover,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,bird's-foot trefoil,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,sainfoin,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,lucerne,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,black medick,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,common vetch,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,black knapweed,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,yarrow,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,oxeye daisy,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,musk mallow,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,wild carrot,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,fenugreek,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,red campion,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,white campion,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,phacelia,NA,q06,0
pic_s22_2018_ne_q06.png,s22_2018_ne,borage,NA,q06,0
pic_s04_2017_ne_q07.png,s04_2017_ne,alsike clover,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,red clover,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,crimson clover,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,white clover,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,sainfoin,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,lucerne,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,black medick,NA,q07,1
pic_s04_2017_ne_q07.png,s04_2017_ne,common vetch,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,black knapweed,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,yarrow,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,oxeye daisy,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,musk mallow,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,wild carrot,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,field scabious,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,sweet clover,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,fenugreek,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,red campion,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,phacelia,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,borage,NA,q07,0
pic_s04_2017_ne_q07.png,s04_2017_ne,white campion,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,alsike clover,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,crimson clover,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,red clover,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,sweet clover,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,white clover,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,sainfoin,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,lucerne,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,bird's-foot trefoil,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,black medick,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,common vetch,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,black knapweed,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,yarrow,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,oxeye daisy,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,musk mallow,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,wild carrot,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,red campion,NA,q07,0
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,white campion,NA,q07,1
pic_s12_2017_ne_v_q07.png,s12_2017_ne_v,phacelia,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,alsike clover,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,crimson clover,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,red clover,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,sweet clover,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,white clover,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,sainfoin,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,lucerne,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,bird's-foot trefoil,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,black medick,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,common vetch,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,black knapweed,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,yarrow,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,oxeye daisy,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,musk mallow,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,wild carrot,NA,q07,0
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,red campion,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,white campion,NA,q07,1
pic_s13_2017_ne_v_q07.png,s13_2017_ne_v,phacelia,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,alsike clover,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,crimson clover,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,red clover,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,sweet clover,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,white clover,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,sainfoin,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,lucerne,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,black medick,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,common vetch,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,black knapweed,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,yarrow,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,oxeye daisy,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,musk mallow,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,wild carrot,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,red campion,NA,q07,1
pic_s05_2017_ne_q07.png,s05_2017_ne,white campion,NA,q07,0
pic_s05_2017_ne_q07.png,s05_2017_ne,phacelia,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,alsike clover,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,crimson clover,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,red clover,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,sweet clover,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,white clover,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,sainfoin,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,lucerne,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,bird's-foot trefoil,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,black medick,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,common vetch,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,black knapweed,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,yarrow,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,oxeye daisy,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,musk mallow,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,wild carrot,NA,q07,1
pic_s08_2017_ne_q07.png,s08_2017_ne,red campion,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,white campion,NA,q07,0
pic_s08_2017_ne_q07.png,s08_2017_ne,phacelia,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,alsike clover,NA,q07,1
pic_s28_2017_ne_q07.png,s28_2017_ne,crimson clover,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,red clover,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,sweet clover,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,white clover,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,sainfoin,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,lucerne,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s28_2017_ne_q07.png,s28_2017_ne,black medick,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,common vetch,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,black knapweed,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,yarrow,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,oxeye daisy,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,musk mallow,NA,q07,1
pic_s28_2017_ne_q07.png,s28_2017_ne,wild carrot,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,red campion,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,white campion,NA,q07,0
pic_s28_2017_ne_q07.png,s28_2017_ne,phacelia,NA,q07,0
pic_s01_2017_ne_q07.png,s01_2017_ne,alsike clover,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,crimson clover,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,red clover,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,sainfoin,NA,q07,0
pic_s01_2017_ne_q07.png,s01_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,black knapweed,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,musk mallow,NA,q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,phacelia,"** Phacelia seen as cut stems on the ground and counted as present (as it is a sown species in the mix and has grown in the PBR plot), q02, q03, q06, q10",q07,1
pic_s01_2017_ne_q07.png,s01_2017_ne,gold of pleasure,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,alsike clover,NA,q07,1
pic_s02_2017_ne_q07.png,s02_2017_ne,crimson clover,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,red clover,NA,q07,1
pic_s02_2017_ne_q07.png,s02_2017_ne,sweet clover,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,white clover,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,sainfoin,NA,q07,1
pic_s02_2017_ne_q07.png,s02_2017_ne,lucerne,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,bird's-foot trefoil,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,black medick,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,common vetch,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,black knapweed,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,fenugreek,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,red campion,NA,q07,0
pic_s02_2017_ne_q07.png,s02_2017_ne,phacelia,NA,q07,1
pic_s24_2017_ne_q07.png,s24_2017_ne,alsike clover,NA,q07,1
pic_s24_2017_ne_q07.png,s24_2017_ne,crimson clover,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,red clover,NA,q07,1
pic_s24_2017_ne_q07.png,s24_2017_ne,sweet clover,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,white clover,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,sainfoin,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,lucerne,NA,q07,1
pic_s24_2017_ne_q07.png,s24_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s24_2017_ne_q07.png,s24_2017_ne,black medick,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,common vetch,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,black knapweed,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,yarrow,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,oxeye daisy,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,musk mallow,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,wild carrot,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,red campion,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,white campion,NA,q07,0
pic_s24_2017_ne_q07.png,s24_2017_ne,phacelia,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,alsike clover,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,crimson clover,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,red clover,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,sweet clover,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,white clover,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,sainfoin,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,lucerne,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,black medick,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,common vetch,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,black knapweed,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,yarrow,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,oxeye daisy,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,musk mallow,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,wild carrot,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,red campion,NA,q07,0
pic_s27_2017_ne_q07.png,s27_2017_ne,white campion,NA,q07,1
pic_s27_2017_ne_q07.png,s27_2017_ne,phacelia,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,alsike clover,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,crimson clover,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,red clover,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,sweet clover,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,white clover,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,sainfoin,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,lucerne,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,bird's-foot trefoil,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,black medick,NA,q07,1
pic_s06_2017_ne_q07.png,s06_2017_ne,common vetch,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,black knapweed,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,yarrow,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,oxeye daisy,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,musk mallow,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,wild carrot,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,red campion,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,white campion,NA,q07,0
pic_s06_2017_ne_q07.png,s06_2017_ne,phacelia,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,alsike clover,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,crimson clover,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,red clover,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,sweet clover,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,white clover,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,sainfoin,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,lucerne,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,bird's-foot trefoil,NA,q07,1
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,black medick,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,common vetch,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,black knapweed,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,yarrow,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,oxeye daisy,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,musk mallow,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,wild carrot,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,red campion,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,white campion,NA,q07,0
pic_s15_2017_ne_v_q07.png,s15_2017_ne_v,phacelia,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,alsike clover,NA,q07,1
pic_s03_2017_ne_q07.png,s03_2017_ne,crimson clover,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,red clover,NA,q07,1
pic_s03_2017_ne_q07.png,s03_2017_ne,sweet clover,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,white clover,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,sainfoin,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,lucerne,NA,q07,1
pic_s03_2017_ne_q07.png,s03_2017_ne,bird's-foot trefoil,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,black medick,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,common vetch,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,red campion,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,white campion,NA,q07,1
pic_s03_2017_ne_q07.png,s03_2017_ne,phacelia,NA,q07,0
pic_s03_2017_ne_q07.png,s03_2017_ne,fenugreek,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,alsike clover,NA,q07,1
pic_s07_2017_ne_q07.png,s07_2017_ne,crimson clover,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,red clover,NA,q07,1
pic_s07_2017_ne_q07.png,s07_2017_ne,sweet clover,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,white clover,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,sainfoin,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,lucerne,NA,q07,1
pic_s07_2017_ne_q07.png,s07_2017_ne,bird's-foot trefoil,NA,q07,1
pic_s07_2017_ne_q07.png,s07_2017_ne,black medick,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,common vetch,NA,q07,0
pic_s07_2017_ne_q07.png,s07_2017_ne,black knapweed,NA,q07,0
